업종명,업소명,소재지,소재지전화
일반음식점,국수나무 부산대역점,부산광역시 금정구 부곡동 268-2 푸르지오아파트,
일반음식점,해운대제면소 장전점,부산광역시 금정구 부곡동 63-1,
일반음식점,피나,부산광역시 금정구 장전동 226-3,
일반음식점,부자치킨,부산광역시 금정구 장전동 387-19 미르원룸,
일반음식점,글로벌김밥,부산광역시 금정구 구서동 203-14 동국맨션,
일반음식점,투가이즈,부산광역시 금정구 구서동 472-3,
일반음식점,이어봄,부산광역시 금정구 구서동 775-1 마루빌딩,
일반음식점,약속,부산광역시 금정구 서동 294-19,
일반음식점,악동 밥집,부산광역시 금정구 부곡동 9-14 성우리치빌2,
일반음식점,신성보리밥,부산광역시 금정구 금사동 68-25,
일반음식점,히로가츠 분점,부산광역시 금정구 부곡동 225-6 경남한신아파트,
일반음식점,편한집밥,부산광역시 금정구 장전동 503-5 벚꽃나무집,
일반음식점,스피키지(Speakeasy),부산광역시 금정구 장전동 211-13,
일반음식점,초당물회횟집,부산광역시 금정구 구서동 87-31,
일반음식점,스지생각,부산광역시 금정구 장전동 155-17 장성시장,
일반음식점,륙계장,부산광역시 금정구 청룡동 33-4 동산오차드힐,
일반음식점,정스시,부산광역시 금정구 서동 121-30,
일반음식점,대구명물 안지랑막창선생 온천장점,부산광역시 금정구 장전동 594-2 상신오피스텔,
일반음식점,주차장 99,부산광역시 금정구 장전동 401-1 효원연립,
일반음식점,수미김밥 칼국수,부산광역시 금정구 남산동 207-5,
일반음식점,잔비아쓰,부산광역시 금정구 남산동 73-28,
일반음식점,르메스,부산광역시 금정구 장전동 299-27,
일반음식점,하나국수,부산광역시 금정구 부곡동 60-4,
일반음식점,스페인하우스,부산광역시 금정구 서동 520-285,
일반음식점,동아,부산광역시 금정구 서동 118-27,
일반음식점,라멘정 부산대학점,부산광역시 금정구 장전동 420-5,
일반음식점,통큰노가리,부산광역시 금정구 남산동 21-4,
일반음식점,빵천동 만나찹쌀꽈배기(장전점),부산광역시 금정구 장전동 155-1,
일반음식점,낙원집,부산광역시 금정구 금성동 247-3,
일반음식점,케이엠지엠 부산대,부산광역시 금정구 장전동 421-6,
일반음식점,달과별,부산광역시 금정구 부곡동 392-31,
일반음식점,미진네 식당,부산광역시 금정구 부곡동 257-14,
일반음식점,이장포차,부산광역시 금정구 장전동 292-3,
일반음식점,최가네 착한초밥,부산광역시 금정구 부곡동 63-1,
일반음식점,K.T스크린골프,부산광역시 금정구 부곡동 63-1,051-518-0755
일반음식점,낙지로101,부산광역시 금정구 부곡동 305-3,
일반음식점,승승(구서점),부산광역시 금정구 구서동 742-20,
일반음식점,숲(SUP),부산광역시 금정구 장전동 228-10,
일반음식점,농가의 하루,부산광역시 금정구 구서동 1033-6 남방화공(주),
일반음식점,자매분식,부산광역시 금정구 남산동 988-16,051-515-0806
일반음식점,엘앤제이푸드,부산광역시 금정구 금사동 67-11,
일반음식점,킹스타피자(부곡1동점),부산광역시 금정구 부곡동 308-23,051-513-9996
일반음식점,700비어,부산광역시 금정구 장전동 413-27,
일반음식점,치킨플러스 남산점,부산광역시 금정구 남산동 85-12,
일반음식점,더기비어,부산광역시 금정구 장전동 420-5,
일반음식점,양푼이 김치찌개,부산광역시 금정구 금사동 68-19,
일반음식점,아이엠에프(IMF) 순살로치킨,부산광역시 금정구 부곡동 780 부곡반도맨션,051-516-9982
일반음식점,고촌식당,부산광역시 금정구 장전동 126-27,
일반음식점,라화쿵부,부산광역시 금정구 장전동 420-40,051-518-8883
일반음식점,청송아구찜,부산광역시 금정구 서동 213-6 창신아파트,
일반음식점,웬디스키친,부산광역시 금정구 장전동 390-17,
일반음식점,바이룬(bylune),부산광역시 금정구 장전동 422-46,
일반음식점,미숙이네국수,부산광역시 금정구 남산동 48-31,
일반음식점,돈페플러스 범어사역점,부산광역시 금정구 남산동 16-14,
일반음식점,띠리오(Thrio),부산광역시 금정구 장전동 745 래미안장전,
일반음식점,수림로족발,부산광역시 금정구 장전동 129-20,
일반음식점,호호감자탕,부산광역시 금정구 남산동 112-1,
일반음식점,힐링카페올,부산광역시 금정구 청룡동 469,051-905-4000
일반음식점,삼환축산,부산광역시 금정구 부곡동 225-23,
일반음식점,에바다,부산광역시 금정구 장전동 130-16,
일반음식점,단지,부산광역시 금정구 서동 302-643,
일반음식점,요달의찜닭(부산대점),부산광역시 금정구 장전동 158-21,
일반음식점,탕미간,부산광역시 금정구 장전동 263-41 유진빌라,
일반음식점,소풍,부산광역시 금정구 청룡동 282,
일반음식점,골든비어,부산광역시 금정구 구서동 470-5,051-581-5737
일반음식점,구포국수 탑마트금사점,부산광역시 금정구 금사동 85-7 탑마트,
일반음식점,동전집 부산대점,부산광역시 금정구 장전동 420-5,051-583-5432
일반음식점,카페T,부산광역시 금정구 장전동 643-291,051-581-2708
일반음식점,치앤쪽 부곡점,부산광역시 금정구 부곡동 287-23 중앙식육점,
일반음식점,옐로우피자 부산대점,부산광역시 금정구 장전동 230-25,
일반음식점,러빙헛,부산광역시 금정구 청룡동 357 경동아파트,
일반음식점,수라이크(soolike),부산광역시 금정구 남산동 988-9 남산하이시티,
일반음식점,중화가정 이마트 금정점,부산광역시 금정구 구서동 368 (주)이마트금정점,
일반음식점,일차,부산광역시 금정구 부곡동 391-1 가나빌라,
일반음식점,꾸이점빵(부곡점),부산광역시 금정구 부곡동 63-1,051-332-1402
일반음식점,돈순이,부산광역시 금정구 남산동 986-21 한아상가,
일반음식점,하나이미,부산광역시 금정구 장전동 414-11,
일반음식점,치요남치킨 부곡점,부산광역시 금정구 부곡동 325-32,051-517-2543
일반음식점,그집비빔밥,부산광역시 금정구 장전동 145-20,
일반음식점,청년다방(부산대점),부산광역시 금정구 장전동 40 부산대학교,051-515-8424
일반음식점,모티집,부산광역시 금정구 남산동 998-10,
일반음식점,김스타치킨,부산광역시 금정구 장전동 389-15,
일반음식점,미쓰촌닭,부산광역시 금정구 부곡동 324-25,
일반음식점,1943 부산대점,부산광역시 금정구 장전동 418-15,
일반음식점,삼촌이하는 맥주집,부산광역시 금정구 구서동 653-17,
일반음식점,가마치통닭,부산광역시 금정구 서동 196-69,051-525-8292
일반음식점,장보고 회초장집,부산광역시 금정구 부곡동 866-43,
일반음식점,춘리 샤오츨,부산광역시 금정구 구서동 414-60 창아빌딩,
일반음식점,따신밥,부산광역시 금정구 부곡동 64-35 나경위너스아파트,051-519-9499
일반음식점,두찜(부곡점),부산광역시 금정구 부곡동 308-21,051-515-9909
일반음식점,몰틀리,부산광역시 금정구 구서동 463-1,
일반음식점,가마치(두실점),부산광역시 금정구 구서동 167-33,
일반음식점,피자파는집 구서점,부산광역시 금정구 구서동 161-12 서림빌딩,
일반음식점,달촌,부산광역시 금정구 장전동 65-2,051-581-8884
일반음식점,세미스피어,부산광역시 금정구 장전동 643-117 테라스파크 103-1호,
일반음식점,커피마루,부산광역시 금정구 구서동 192-5,070-7793-4110
일반음식점,꼬장,부산광역시 금정구 서동 190-24,
일반음식점,제이엠티(J.M.T),부산광역시 금정구 부곡동 308-30,
일반음식점,오케이 도매횟집,부산광역시 금정구 구서동 413-2 대보 드림채,
일반음식점,매일만나,부산광역시 금정구 남산동 73-75,051-581-3330
일반음식점,다온아구찜,부산광역시 금정구 남산동 45-50,051-517-7484
일반음식점,스카이카페,부산광역시 금정구 구서동 414-3,
일반음식점,이플 다이닝,부산광역시 금정구 구서동 1074 구서에스케이뷰1단지,
일반음식점,도시락작심,부산광역시 금정구 구서동 1007-1,
일반음식점,하오방,부산광역시 금정구 구서동 1023-18,051-583-1979
일반음식점,골목 뒷고기,부산광역시 금정구 구서동 463-1,051-552-2341
일반음식점,진주성,부산광역시 금정구 장전동 203-14,
일반음식점,스시카요,부산광역시 금정구 부곡동 64-23 퀸즈더블유장전역,
일반음식점,춤추는푸줏간,부산광역시 금정구 장전동 607-37,
일반음식점,키친가향,부산광역시 금정구 남산동 989-13,
일반음식점,태창각,부산광역시 금정구 남산동 961-14,
일반음식점,남산제면소,부산광역시 금정구 남산동 972-1,051-583-1336
일반음식점,토비코,부산광역시 금정구 부곡동 286-15,051-515-0188
일반음식점,자미당(남산점),부산광역시 금정구 남산동 20-14,051-517-2834
일반음식점,땅땅치킨 구서점,부산광역시 금정구 구서동 1074 구서에스케이뷰1단지,
일반음식점,온천맥주,부산광역시 금정구 장전동 651-12 패밀리외과병원,
일반음식점,태산푸드,부산광역시 금정구 장전동 647-26,
일반음식점,거북이만두,부산광역시 금정구 남산동 23-12,051-513-1811
일반음식점,부자닭한마리칼국수,부산광역시 금정구 서동 209-40,051-523-8733
일반음식점,월전장어구이,부산광역시 금정구 부곡동 223-114,051-515-1118
일반음식점,서진기사식당,부산광역시 금정구 서동 168-46,
일반음식점,올바른한상,부산광역시 금정구 장전동 115-8,
일반음식점,감탄떡볶이,부산광역시 금정구 구서동 368 (주)이마트금정점,
일반음식점,야마다라멘앤덮밥,부산광역시 금정구 구서동 368 (주)이마트금정점,
일반음식점,두근돼지 김치찜,부산광역시 금정구 부곡동 977 온천장역동원로얄듀크,
일반음식점,프리미엄 오야지스시,부산광역시 금정구 장전동 293-68,
일반음식점,오야지스시,부산광역시 금정구 장전동 293-68,
일반음식점,올밀푸드,부산광역시 금정구 구서동 164-18 세진빌,
일반음식점,푸라닭(부산구서점),부산광역시 금정구 구서동 775-8,051-513-9206
일반음식점,홀릭,부산광역시 금정구 장전동 420-1 오션프라자,051-515-7762
일반음식점,우성돈까스 부산대점,부산광역시 금정구 장전동 424-16,
일반음식점,옛날통닭,부산광역시 금정구 부곡동 57-6,051-517-7477
일반음식점,끼니매운갈비찜&김치찜,부산광역시 금정구 장전동 739 금정산2차쌍용예가아파트,
일반음식점,골목집,부산광역시 금정구 서동 171-16,
일반음식점,류서방짬뽕,부산광역시 금정구 부곡동 65-12 수림빌,
일반음식점,은하별 금정점,부산광역시 금정구 장전동 222-10,
일반음식점,오븐마루,부산광역시 금정구 장전동 221-1,051-937-9292
일반음식점,계룡산숯불갈비,부산광역시 금정구 부곡동 223-19,051-512-9873
일반음식점,한끼두끼국물두루치기,부산광역시 금정구 장전동 129-13,
일반음식점,브레드&키친,부산광역시 금정구 장전동 233-16,051-581-9006
일반음식점,이차돌(부산대점),부산광역시 금정구 장전동 421-14,
일반음식점,골목보리밥,부산광역시 금정구 구서동 86-86,051-518-9399
일반음식점,어벤더치커피,부산광역시 금정구 장전동 643-90,
일반음식점,365후루룩촌국수,부산광역시 금정구 부곡동 224-59,051-934-0110
일반음식점,한울타리,부산광역시 금정구 부곡동 873-15 부호하이츠,051-333-9808
일반음식점,베네호프,부산광역시 금정구 남산동 989-14,051-518-3303
일반음식점,구세리1990,부산광역시 금정구 구서동 246-17,
일반음식점,우리동네포차,부산광역시 금정구 구서동 164-1,051-724-1664
일반음식점,문진옥 숯불바베큐,부산광역시 금정구 장전동 362-15,
일반음식점,목련,부산광역시 금정구 부곡동 233-16,
일반음식점,장전하회,부산광역시 금정구 장전동 221-1,
일반음식점,오크(Oak),부산광역시 금정구 장전동 643-83,
